2016-09-06T12:43:46.862528607+01:00,2016-09-06T12:43:48.533266464+01:00,2016-09-06T12:46:14.405736182+01:00
2016-09-06T12:43:47.212492267+01:00,2016-09-06T12:43:49.030028558+01:00,2016-09-06T12:44:01.301585164+01:00
2016-09-06T12:43:47.062460392+01:00,2016-09-06T12:43:49.027451419+01:00,2016-09-06T12:43:56.872456449+01:00
2016-09-06T12:43:46.81254347+01:00,2016-09-06T12:43:48.43780726+01:00,2016-09-06T12:43:57.336804471+01:00
2016-09-06T12:43:46.962490207+01:00,2016-09-06T12:43:48.754326055+01:00,2016-09-06T12:45:50.461666564+01:00
2016-09-06T12:43:47.362436628+01:00,2016-09-06T12:43:49.052372975+01:00,2016-09-06T12:43:58.987797319+01:00
2016-09-06T12:43:47.412463293+01:00,2016-09-06T12:43:49.035451721+01:00,2016-09-06T12:43:58.530996329+01:00
2016-09-06T12:43:47.162426026+01:00,2016-09-06T12:43:48.933480839+01:00,2016-09-06T12:45:29.792198503+01:00
2016-09-06T12:43:47.262473623+01:00,2016-09-06T12:43:49.136784784+01:00,2016-09-06T12:43:57.145704365+01:00
2016-09-06T12:43:47.762471725+01:00,2016-09-06T12:43:49.544088611+01:00,2016-09-06T12:43:59.190380016+01:00
2016-09-06T12:43:47.663239985+01:00,2016-09-06T12:43:49.703419008+01:00,2016-09-06T12:44:01.082349942+01:00
2016-09-06T12:43:47.462439189+01:00,2016-09-06T12:43:49.167853149+01:00,2016-09-06T12:47:00.015676259+01:00
2016-09-06T12:43:47.712664873+01:00,2016-09-06T12:43:49.562730407+01:00,2016-09-06T12:43:56.549888875+01:00
2016-09-06T12:43:47.512507496+01:00,2016-09-06T12:43:49.103429387+01:00,2016-09-06T12:43:56.648682592+01:00
2016-09-06T12:43:47.562687276+01:00,2016-09-06T12:43:49.320659743+01:00,2016-09-06T12:43:53.679947173+01:00
2016-09-06T12:43:47.812635839+01:00,2016-09-06T12:43:49.63593958+01:00,2016-09-06T12:44:01.72513871+01:00
2016-09-06T12:43:54.962738272+01:00,2016-09-06T12:43:56.977879197+01:00,2016-09-06T12:44:04.335946234+01:00
2016-09-06T12:43:54.912505656+01:00,2016-09-06T12:43:56.895492494+01:00,2016-09-06T12:44:07.178652046+01:00
2016-09-06T12:43:54.662474537+01:00,2016-09-06T12:43:56.511296167+01:00,2016-09-06T12:44:04.677982438+01:00
2016-09-06T12:43:55.062497108+01:00,2016-09-06T12:43:57.009344293+01:00,2016-09-06T12:44:05.400857191+01:00
2016-09-06T12:43:55.462777302+01:00,2016-09-06T12:43:57.631953441+01:00,2016-09-06T12:44:07.467084315+01:00
2016-09-06T12:43:55.312516457+01:00,2016-09-06T12:43:57.638567442+01:00,2016-09-06T12:44:06.420782743+01:00
2016-09-06T12:43:55.162425231+01:00,2016-09-06T12:43:57.190105246+01:00,2016-09-06T12:44:12.309127305+01:00
2016-09-06T12:43:55.012476064+01:00,2016-09-06T12:43:56.999819423+01:00,2016-09-06T12:44:14.927958102+01:00
2016-09-06T12:43:55.262598856+01:00,2016-09-06T12:43:57.132125436+01:00,2016-09-06T12:44:09.399281947+01:00
2016-09-06T12:43:55.663528335+01:00,2016-09-06T12:43:58.0092291+01:00,2016-09-06T12:44:12.179751977+01:00
2016-09-06T12:43:55.21253186+01:00,2016-09-06T12:43:57.190431861+01:00,2016-09-06T12:44:15.796770279+01:00
2016-09-06T12:43:55.367906783+01:00,2016-09-06T12:43:57.675868123+01:00,2016-09-06T12:44:06.610058125+01:00
2016-09-06T12:43:55.612501753+01:00,2016-09-06T12:43:58.16667877+01:00,2016-09-06T12:44:06.200864343+01:00
2016-09-06T12:43:55.762587153+01:00,2016-09-06T12:43:58.132885272+01:00,2016-09-06T12:44:06.858310666+01:00
2016-09-06T12:43:55.512596358+01:00,2016-09-06T12:43:57.662464458+01:00,2016-09-06T12:47:17.030417222+01:00
2016-09-06T12:43:55.562539717+01:00,2016-09-06T12:43:58.090658107+01:00,2016-09-06T12:44:06.329115495+01:00
2016-09-06T12:44:03.56251192+01:00,2016-09-06T12:44:05.385785784+01:00,2016-09-06T12:44:15.276473639+01:00
2016-09-06T12:44:03.612682718+01:00,2016-09-06T12:44:05.345066928+01:00,2016-09-06T12:44:16.862223249+01:00
2016-09-06T12:44:03.81246089+01:00,2016-09-06T12:44:06.199086548+01:00,2016-09-06T12:44:16.037115852+01:00
2016-09-06T12:44:03.662746918+01:00,2016-09-06T12:44:05.427892421+01:00,2016-09-06T12:44:21.312629717+01:00
2016-09-06T12:44:02.912568246+01:00,2016-09-06T12:44:04.668219608+01:00,2016-09-06T12:47:22.290670485+01:00
2016-09-06T12:44:02.462519334+01:00,2016-09-06T12:44:04.189659285+01:00,2016-09-06T12:44:13.619884765+01:00
